25345,22338,4
14568,4028,4
18486,6691,4
35201,17392,4
12794,12277,4
43106,16954,4
44264,57892,4
15900,4539,4
6651,29849,4
8655,69328,4
13762,76387,3
28370,78756,4
18315,55387,4
27334,6525,3
75487,16779,4
1122,23756,4
8280,49978,4
75851,20332,4
5934,14148,4
15912,60494,4
71253,2411,4
30722,19562,4
4481,80331,3
5029,33758,4
70741,58561,4
50182,56643,4
32405,29295,3
11462,50882,4
23403,79679,4
15022,45452,4
76844,61583,4
19100,33924,2
44685,78782,4
58003,49066,4
47008,39237,4
49068,52696,4
33869,8557,4
67641,63985,4
23124,26864,4
41593,34022,4
303,7853,4
52209,29213,4
31547,78867,4
47521,16366,4
5577,32891,4
60428,61345,4
37601,8394,4
16901,9338,4
53760,67643,3
36775,75788,4
2983,21996,4
43106,55231,4
35166,71670,4
55055,8840,4
63424,17013,4
71514,39042,4
75655,45206,4
15454,5278,4
26139,28540,4
47905,11709,4
76670,59503,4
28631,61971,4
52836,6918,4
67621,24335,3
63594,31224,4
31837,63524,4
6027,63836,4
47667,64085,4
17343,76051,4
49970,33262,4
14675,22034,4
75824,53539,3
5804,63652,4
35782,71849,3
45775,27434,3
1007,68888,4
23687,13949,3
78250,44844,3
6627,49849,3
63043,53832,4
3218,4698,4
69045,75297,4
36399,15469,4
51173,61118,4
69109,44860,4
80778,31023,4
25018,57221,3
77112,61119,4
32132,23702,4
60529,777,3
13225,61756,3
52553,34543,3
66178,28720,4
1809,76379,4
28895,34469,4
39382,61452,4
58931,61983,3
16273,37155,4
6660,47517,4
48303,37121,4
2414,73076,4
20116,64245,4
25853,13249,3
8723,9106,4
6579,15535,4
38283,49095,4
66473,66592,4
50529,21153,4
51063,78367,4
19291,39475,4
25442,1567,4
14891,78228,3
53355,10183,4
59816,29629,4
51170,8584,4
13949,47877,4
42169,55305,4
53796,78723,4
20160,45927,4
80234,23901,4
22747,12092,4
2794,12820,4
5526,77368,4
66259,66269,4
51883,78281,4
67846,42025,4
34108,49906,3
37683,14973,4
42351,22834,4
39570,37040,4
37918,37700,4
75654,8878,3
54959,17950,4
64159,37884,4
68565,21591,3
1428,28609,4
21674,61167,4
44264,80095,4
4101,34025,4
46913,35570,4
52151,76592,4
69407,22397,4
74219,258,4
27706,66440,4
37673,78189,4
38447,36654,4
24699,79590,4
77806,29169,4
7346,51688,4
47406,50926,4
6294,26288,4
53322,15872,4
30252,37670,4
20143,64201,4
62595,70514,3
23935,54043,4
25771,9562,4
10853,47713,4
46925,53729,4
64789,12885,3
17929,75534,4
19818,61945,4
78118,46931,4
71566,61265,4
42727,21092,4
6027,69662,4
65358,27790,3
14631,18162,3
10826,29595,4
31220,48050,4
59128,43105,2
43607,79911,4
42202,16671,4
78609,27760,4
76938,53098,4
69507,34978,4
33047,80229,4
69445,31789,4
55121,77451,4
26638,60805,4
20964,2868,3
12412,72944,4
25601,61993,2
33978,5802,4
2175,45060,4
68926,75230,2
54152,27929,4
10500,2479,4
46694,57167,4
15375,27261,4
78394,593,4
56713,19476,3
7997,36040,4
52448,19345,4
49369,20492,4
75648,74138,4
54734,18088,4
68155,15231,4
45803,60064,4
52821,12859,4
21045,47466,3
38100,20064,4
49125,21169,4
40557,31320,4
44335,4383,3
26675,70536,3
23092,2936,4
4037,3515,4
19309,26607,4
10994,38467,4
51391,15813,3
2724,69354,4
16258,8952,3
70364,38618,4
69893,15755,4
630,74792,4
34355,74169,4
48404,17235,4
21646,12599,3
49292,37729,4
40082,4896,4
64981,30619,4
56214,27100,4
26851,18468,4
50421,25809,4
64755,14019,4
79751,66956,4
39501,42139,4
72990,24467,4
17014,20843,4
46218,73281,4
58225,5551,3
14528,17452,4
3393,6610,4
45783,54596,4
56337,1341,4
40104,66516,4
55173,27125,4
47772,21838,4
60437,31544,4
3960,50664,4
60,48525,4
49565,60139,4
72706,75002,4
1077,22315,4
21824,67169,4
3255,27438,4
22331,2396,4
56041,73583,4
59416,23651,4
74911,1688,4
47680,73728,4
6271,72986,4
57885,76544,4
20116,70571,4
31853,29221,4
50539,41225,4
19205,9553,3
47448,39395,4
39982,74260,4
68974,55537,4
12407,54843,4
76982,23176,4
62902,7072,4
74357,7184,4
47503,17397,3
47406,76819,4
26525,30717,4
26491,63806,4
74615,9080,3
35862,36546,4
50182,21234,4
37210,1881,3
15022,55745,4
77051,79750,4
52346,5962,4
73081,42504,4
57145,72519,4
70278,35338,4
196,45722,4
65744,70046,4
53877,25080,3
37867,73130,4
23786,64414,4
21134,33480,4
50684,54977,4
33371,28693,4
39867,25267,4
1921,17857,3
41680,62447,4
56337,38260,4
2466,804,3
39385,1390,4
63219,69928,4
55340,72272,4
30027,50899,4
59905,33373,4
55997,61102,3
32142,15636,3
40686,39333,3
55156,48769,4
5846,29778,4
52613,77861,4
32818,52672,4
2534,78404,4
59980,38541,4
44069,73897,4
69028,23152,3
67025,76086,4
35000,75040,3
29865,51055,4
2941,57280,4
59525,50694,4
19708,7655,4
74648,64251,3
54381,62795,4
26820,48640,4
32142,73795,3
38484,80802,4
2269,56469,4
48084,56951,4
47593,46666,3
64239,34068,3
45981,46525,4
16989,15775,4
6008,8512,4
48805,6629,4
11158,32157,4
31601,56684,4
59873,8365,4
8317,7455,3
56783,22680,4
74381,71087,4
61874,34282,4
43321,26532,4
12591,4936,4
73604,4317,4
4865,36518,4
39114,2234,4
484,61681,4
57290,78201,4
30736,63242,4
64036,68816,4
45033,25551,4
76206,62242,3
9457,77538,4
22649,872,4
43140,66313,3
40761,72321,4
41511,37822,4
17577,15669,3
44704,50670,4
31074,10970,4
78005,13334,4
58854,36103,3
18992,15794,4
67681,4528,4
71482,20856,4
63323,50447,4
30594,33047,3
49172,68917,3
20849,12689,4
65683,5549,4
28728,12935,4
16264,58513,4
67469,62710,4
75487,8043,4
62653,48720,4
78583,59512,4
51475,8347,4
71277,23730,4
65822,36545,3
80568,65133,3
17372,57762,4
42614,60179,4
11022,51090,4
28335,22702,3
20052,22943,4
42286,44198,3
47628,31566,4
19485,17638,4
38203,52051,4
40704,52685,4
14675,64660,4
78894,4181,4
74284,21126,3
31859,65932,4
23403,49882,4
56930,35366,4
75072,2451,4
72209,65281,4
1557,9219,4
6275,24218,4
48054,53008,4
4827,4985,4
49987,56969,4
9020,8555,4
21057,27871,4
23576,48377,3
26932,41717,4
43832,31681,4
27790,75112,4
32828,46371,4
17967,79348,4
6651,57035,4
72040,3616,4
80743,57064,4
32691,35830,4
69156,14792,2
79138,10101,4
66276,76163,4
56764,13327,4
6757,39014,4
48004,24624,4
51398,12695,4
29253,23253,4
11675,68420,4
5816,74533,3
1485,21520,4
53583,53165,4
43154,60919,4
53796,35211,4
80815,76829,1
64239,55739,3
71919,29079,4
66178,4469,4
74359,47106,4
24059,9712,4
71938,46049,3
55139,8370,4
75893,35455,4
69825,56558,4
25113,68802,4
61380,59800,4
60806,71354,4
38105,52614,4
47798,63661,4
41459,70257,4
53355,56167,4
53964,75355,4
47044,38586,4
32483,23271,4
3315,28361,4
74141,11822,4
53888,21859,4
79355,46093,4
66889,513,4
31917,70783,4
30372,80035,4
42989,13179,4
28028,75961,4
23673,70433,4
77314,30950,4
79270,1588,4
4037,19620,4
22044,65399,4
38447,44514,4
71098,56368,4
54328,51606,3
38626,48240,4
63241,20807,4
46249,55688,4
48159,60665,4
4095,34521,4
54716,76655,4
27337,56746,4
69954,22332,4
46909,30617,4
44303,35088,3
39315,24725,2
17120,12655,4
69490,54351,4
64433,6604,3
40885,58687,3
80642,78257,4
31635,12978,4
65664,10652,4
59102,14236,4
23872,13666,4
36436,23649,4
64276,76642,3
55410,5436,4
40686,68619,3
67641,16148,4
45696,14924,4
22599,70299,4
14835,73150,4
50743,47507,4
10499,51790,4
71314,5218,4
15745,29304,4
61380,69563,4
26508,69637,4
2557,59985,4
14558,18814,4
61570,63246,4
49602,57889,4
41024,31066,3
35787,80739,4
2868,78422,4
60227,50436,4
64320,79849,4
26675,3786,3
3764,79000,4
24313,38553,4
46513,71298,4
54167,52877,4
16793,69598,4
15278,39502,4
67025,23487,4
49925,31038,4
40346,1874,4
9206,58689,4
27442,38631,4
76534,2767,4
18578,4938,4
80605,28032,4
34443,19406,4
44449,78347,4
38228,5181,4
56331,33035,3
76612,3750,4
60246,55011,4
70080,45846,4
75893,65417,4
75851,79552,4
55297,27829,4
66223,21513,4
3007,50369,4
70536,2907,4
60291,52511,4
65851,64268,4
61037,26448,4
29317,65442,4
24313,45794,4
77196,18369,4
29754,63541,4
77026,1377,4
25864,51741,4
50068,57615,4
6554,77882,4
46857,28277,4
64811,10515,4
42483,78598,3
60428,44439,4
48303,35460,4
33961,27498,3
570,77284,4
25012,28801,4
52635,15571,4
80786,20997,4
2654,31413,4
14792,6813,3
24996,57412,4
53253,20676,4
72455,16636,4
11203,18268,4
74610,763,4
52562,20874,3
55173,52899,4
58398,35928,4
20110,1850,4
65237,10312,3
23232,78371,4
6018,63781,4
31635,22735,4
16137,26890,4
59905,74686,4
5320,11376,4
7291,76326,4
7056,35988,4
38238,57246,4
54119,73395,4
14744,37308,4
12497,4267,4
70739,30003,4
62797,36760,4
47184,52128,4
80582,27810,4
45108,49686,4
44301,26512,4
22137,24375,4
77118,42609,4
68862,30314,4
11068,25049,4
59915,78097,4
36643,50830,4
3468,2178,4
27232,46125,4
10533,4083,4
1457,49724,4
23251,45470,3
75678,65357,3
4084,48782,4
2837,67265,3
68820,77428,4
26787,55873,4
55574,29000,4
79585,17448,4
68216,23975,4
47133,71702,4
72193,32306,4
68783,58698,4
73517,6581,4
32103,17123,4
5449,33498,4
77534,17568,4
9683,18364,4
56138,21813,4
45106,3418,3
59915,9331,4
205,10624,4
77363,10351,3
21049,23949,4
63954,22291,4
45626,36028,4
52156,38410,4
30599,512,4
28635,32948,4
37030,10918,4
1423,36724,3
928,27771,4
57675,51432,4
31371,55779,4
46458,63844,4
11976,16615,4
55015,12716,4
70381,64228,4
28048,73945,4
1379,22474,4
60781,52077,4
31658,16097,4
52346,65655,4
64098,41402,4
25571,43595,4
22137,8948,4
44685,78963,4
72760,38499,4
51398,16755,4
68431,7758,4
40228,50085,4
68302,2825,4
65194,71353,4
10586,6770,4
17769,75266,4
70738,79973,4
24779,41142,4
6644,4296,3
21587,43351,4
18499,69920,4
65985,31835,4
53439,71438,4
12106,30440,4
51600,39466,4
61770,66220,4
54603,54944,4
70762,15113,4
21138,67921,4
15473,50251,4
18069,65762,4
42128,72315,4
46469,18252,4
45441,18260,4
33656,38348,4
18340,56621,4
24108,59715,4
28483,30052,4
34879,15414,4
73672,68507,3
36447,46328,4
55064,48374,4
69262,27552,4
78894,11390,4
70364,770,4
58377,48859,4
19476,18954,4
25194,30556,4
13374,79266,4
66512,5886,4
28157,38095,4
45593,75407,4
28321,17609,4
10660,59465,3
37009,18310,4
8276,27426,4
7210,71544,4
53124,46518,4
68619,69469,4
15131,52287,4
51189,76894,4
31588,74413,4
14882,62826,4
23872,19949,4
37697,42351,3
11460,65165,4
42433,35670,4
24448,58377,3
40503,71904,4
27565,66486,4
61135,9807,4
57460,33250,4
56489,9053,3
80568,17401,3
49230,72716,4
35392,52744,4
53083,36719,4
63310,41749,4
77772,4833,4
54150,15778,4
47736,46979,4
48717,62240,4
31285,14138,4
21437,58916,4
77589,53161,4
58928,16037,4
70508,53000,4
42427,46128,4
3645,23906,4
32578,40134,4
6219,17389,4
34111,4009,4
19991,35870,4
75029,58152,4
80373,415,4
56007,32780,4
77167,31903,3
32623,70640,4
3323,74995,4
59806,44986,4
68996,23218,4
7294,7759,4
49405,79931,4
30319,72965,4
33035,12313,4
31508,76084,4
51811,20309,4
26530,68508,4
36696,18565,4
80319,42928,4
23935,21516,4
55173,25322,4
2483,13713,4
153,43274,4
27565,8642,4
21290,54215,4
80156,76142,4
16229,68365,3
7532,18866,4
49943,61990,4
15216,55382,4
12591,15197,4
18638,53974,4
43411,62632,4
9865,24759,4
29915,10265,4
65543,22514,3
65435,3472,4
60418,23697,2
23187,13629,4
77731,68903,4
32405,43171,3
68790,15881,4
49622,30971,4
54343,57515,4
51412,59611,4
68137,6540,4
45744,52607,4
41851,49934,4
72526,19862,4
21775,67606,4
42520,51295,4
31729,43219,4
54918,44862,4
55518,17021,4
63162,53204,4
64314,43650,4
69865,8160,4
77788,35683,4
19102,77448,4
39900,68271,3
19256,42610,4
72172,80644,4
70508,49176,4
34174,75191,4
20894,42194,4
33326,24428,4
19830,78181,4
74242,68339,4
80460,5558,3
69123,68416,4
74796,59388,4
53203,64968,4
28786,54250,4
70653,12847,4
53964,56690,4
60417,27544,4
6979,51947,4
29688,53419,4
15021,42494,4
31302,51994,4
20053,53571,4
59526,68120,4
2095,60346,4
49068,6843,4
55309,11169,4
29206,73470,4
39165,33595,4
80620,32737,4
25818,30977,4
47785,20153,4
63588,62956,4
68561,74738,2
44994,11404,4
32142,25864,3
52045,62158,4
38656,26564,4
35059,23945,4
46694,20451,4
23276,16807,4
14382,6916,4
70908,63010,4
76757,34218,4
4018,51609,4
70966,20715,4
36704,1925,4
77350,44695,4
48547,46367,4
49793,27018,3
31635,35053,4
67516,42386,3
47940,75748,4
2594,64314,3
75102,21303,4
40460,59667,2
30240,59965,4
58831,18435,4
77817,2820,4
58687,38532,4
55530,59644,4
13311,77623,4
53240,18687,4
30431,43660,4
48014,53867,4
33869,52693,4
30212,30926,4
4385,39730,4
25194,71916,4
57607,2314,3
22479,53834,3
9839,58312,4
44157,62640,3
50097,57345,4
64475,42004,4
70591,24974,4
64830,62814,4
10227,6956,4
75180,53538,4
64745,58393,4
50562,20682,4
15485,28122,4
6008,14970,4
31336,1569,4
28956,46691,4
62771,3804,4
53324,47538,4
31607,66721,4
57956,35925,4
7099,13229,4
20481,21554,4
47127,78224,4
41325,12995,2
68,53002,3
14235,74782,4
53077,72302,4
3757,32226,4
43469,36742,4
49845,37703,4
55308,6971,3
30400,71023,4
26735,40978,4
65017,12068,4
46293,41775,4
64974,25133,4
46666,15467,4
53274,61484,4
30479,52271,4
17837,66879,4
2868,26634,4
46096,31423,4
62960,38681,4
35812,7777,4
29653,30350,3
54777,53333,3
174,61217,4
7860,46096,3
1325,68138,4
26894,65707,4
71958,1853,3
43797,32227,4
15687,19691,4
36886,49919,4
57885,52997,4
42433,7793,4
9003,64882,4
54887,51312,4
37042,74904,4
4146,48847,3
27706,35860,4
72760,31955,4
31827,37319,4
9785,33669,4
69439,46325,4
41540,22848,3
22811,43012,4
5351,1404,3
50736,31263,3
27185,37388,4
1808,19972,4
67339,45150,4
2596,34962,4
49820,27204,4
54771,27655,4
77449,16870,3
50774,73178,4
7364,6116,4
59941,28339,4
13858,59547,4
22010,19031,4
3466,14466,4
6275,53494,4
1358,13215,4
61648,35244,4
48597,42551,4
17511,22222,4
44264,77140,4
2175,70799,4
11003,65954,4
5816,60817,3
51736,5833,4
41540,5908,3
53316,38287,3
45748,57006,4
77731,64116,4
67469,64067,4
10102,19586,4
6208,80109,4
13710,39043,4
42725,51489,4
27516,45138,4
69156,64107,2
35444,40360,4
24996,12747,4
60317,76517,4
56900,28635,3
72424,72809,4
69472,32804,3
75210,13181,4
4095,42946,4
57460,37810,4
36907,57013,4
72537,42032,4
23431,65668,4
30041,14778,4
44425,4368,4
64522,54058,4
55988,67318,4
72628,56353,4
37397,72877,4
33381,16677,4
32309,23760,3
7253,57933,4
34567,8494,4
23856,76868,4
51736,39108,4
13802,55942,4
62659,26033,4
53573,50429,4
7712,19263,4
25884,41588,4
35295,10796,4
64256,53368,4
113,13272,2
76258,6543,3
14461,19726,4
65744,1846,4
14615,28080,4
2983,49728,4
53279,33485,4
3035,21627,4
60315,30610,3
79394,48022,4
31527,61617,4
53329,49498,2
36577,50421,3
57396,158,4
24046,74171,4
31756,39553,4
56081,15916,4
34107,5677,4
28921,10806,4
68340,25379,4
70666,70426,3
31874,19154,4
59806,47199,4
65433,65419,4
55872,44063,4
28923,45679,4
72798,28464,4
65250,58445,4
27523,4602,4
24837,77054,4
34592,41,2
16317,62235,4
71222,2594,2
17576,46914,3
75851,61882,4
14792,80214,3
65544,11908,4
64969,32057,4
76424,71491,4
2794,10841,4
12323,44996,4
40425,50807,4
66407,46814,3
37165,75690,4
53964,41407,4
4101,27418,4
75816,49732,4
57145,72224,4
78057,49967,4
14995,44263,4
51480,61328,4
44982,1899,4
60418,74648,2
56303,18460,4
42567,71595,4
52439,27833,4
38203,14704,4
37204,22356,4
25497,35179,4
41501,50611,4
37237,79100,4
23796,35008,4
43790,57622,4
21049,58522,4
76691,22212,4
38281,6500,4
56872,19557,4
9677,28103,4
50377,39071,3
57845,1164,4
10234,55809,4
52974,67146,4
63977,1490,4
42202,35135,4
4865,33184,4
68137,47070,4
50491,54639,4
75839,45839,4
70532,45358,4
76286,13145,3
17777,44225,4
53877,26268,3
38005,6839,3
15247,41740,4
23611,17998,4
59497,30294,4
61080,19611,4
77258,7910,4
11904,4319,4
62669,71856,4
63564,80820,4
22425,24723,4
78228,49833,4
62200,23648,4
23684,57163,4
42939,74083,4
10530,67660,3
599,53132,4
52165,17124,3
12428,40085,4
25771,2967,4
15240,60151,4
67572,54774,4
62821,16443,4
30013,23189,4
31197,20527,4
32279,45516,4
29206,19059,4
35467,60254,4
29353,40800,4
75440,80578,4
74991,79692,2
38274,19042,4
72158,37507,4
39647,37529,4
16659,56603,4
15167,77317,4
54777,19652,3
36349,8017,4
22159,38534,4
61365,60172,4
13292,56250,3
76916,71627,4
12428,37295,4
26832,70917,4
7809,69886,4
11836,11235,4
65628,66705,4
80384,27350,4
6793,62590,4
53002,27646,4
55518,23567,4
32483,27093,4
63682,58884,4
42920,71138,4
79884,70234,4
70229,541,4
26202,63972,4
41798,18421,4
12492,50929,4
18757,49180,3
31943,49276,2
6693,58068,4
1170,33057,4
38085,9831,3
16008,19531,4
49793,50219,3
80814,37940,3
72291,74001,4
38203,50565,4
22161,73568,4
19757,43554,4
47817,6354,4
2414,78025,4
28653,42812,4
26508,49093,4
55530,75073,4
58831,61809,4
70382,3074,4
32142,476,3
44449,62114,4
49416,37149,4
1797,45704,4
66860,7426,4
26297,58077,3
22904,60664,4
78248,49513,4
6708,49151,4
7813,13276,4
17639,37297,4
35841,45670,4
1485,11640,4
19547,55257,3
20403,69838,4
72671,73793,4
47044,54542,4
31601,57281,4
50736,47785,3
46666,78215,4
36775,17770,4
55574,71934,4
47192,22115,4
40634,41027,4
11804,56032,4
11418,7328,4
56362,2049,4
29054,2433,3
19164,62121,3
79460,40287,4
20403,39852,4
76005,56407,4
13929,78375,4
38765,41944,4
20143,20786,4
64672,25145,4
18447,51722,4
7913,54269,4
60315,79865,3
2652,90,4
69192,63040,4
19856,19945,4
45520,40622,4
22314,79196,4
56730,11123,3
45848,8242,4
51660,26254,4
69946,16032,4
54234,29233,4
33733,77369,4
8023,70606,4
16004,25509,4
78342,47025,4
72534,78057,3
72193,69944,4
21423,40273,4
22693,48502,4
25864,1464,4
50809,2340,4
51599,61972,4
63634,33690,4
31466,80633,4
34391,28890,3
56252,44309,4
46087,19788,4
45278,19419,4
64641,56367,4
48129,73149,4
44117,77338,4
23124,70072,4
2730,70761,4
42304,42903,4
3719,35910,4
9206,15804,4
30582,34631,4
4926,72983,2
74242,30508,4
69087,29027,4
1808,50621,4
57176,75875,4
16454,52970,4
53142,38194,4
28923,46858,4
48106,31408,4
29430,18378,3
36030,75255,4
66084,17135,4
65326,54745,4
16919,46348,4
55173,24776,4
48384,77334,4
56872,54870,4
3023,38737,4
18086,1236,4
9909,42256,4
69911,38070,3
30823,63803,4
36512,42911,3
54882,43027,4
67369,19931,3
23248,14324,4
7360,34936,4
68575,79642,4
80669,52294,4
68169,73237,4
27043,32245,4
9661,30415,3
49339,14771,4
6062,54396,4
64089,69196,4
19217,24319,4
61874,70338,4
51769,26692,4
79317,52460,4
45235,28934,4
36273,19316,4
3766,14530,4
45463,58834,4
52045,16791,4
79751,31962,4
74615,66374,3
8780,69743,4
15253,20506,3
43532,42455,4
14835,29485,4
33389,78820,4
27475,59506,3
51106,19791,3
45848,72926,4
35418,11176,3
17678,23347,3
61476,13578,4
28388,59840,4
43000,47972,4
28921,27950,4
79636,6283,4
24532,14331,4
57998,35828,4
34435,56956,4
31449,64282,4
31859,27462,4
153,31554,4
32767,68192,4
56651,6249,4
57507,42296,4
54906,12072,3
80786,22590,4
590,52689,4
53890,77745,4
57570,78584,4
63269,34358,4
41557,65496,4
7015,79122,3
52184,20717,3
29884,12145,4
78394,22446,4
5937,76424,3
44650,42122,4
36123,37973,4
57956,32123,4
74796,69931,4
49811,24876,4
13269,43117,4
30736,29626,4
12885,36224,4
40394,47683,4
77772,39405,4
46347,27830,4
34592,72187,2
47201,77231,4
39315,64993,2
60237,52537,4
10882,39947,4
5908,4284,4
29499,41012,4
44301,62681,4
74519,70132,4
7009,16496,4
8815,7570,4
29353,20320,4
8908,6256,4
31036,19170,4
